Index,Product Name,Category,Selling Price,Product Url,description
69,CMC-Classic Model Cars Auto Union Type C 1937 German Hillclimb #111 Struck Limited Edition Vehicle,Toys & Games | Hobbies,$344.97,https://www.amazon.com/CMC-Classic-Model-Cars-USA-Hillclimb/dp/B072JPRS6B,"Collectible Auto Union Type C 1937 German Hillclimb #111 diecast model car.  Limited edition CMC-Classic model, meticulously detailed. Perfect for car enthusiasts and collectors.  Shop now!"
70,Jasmine Classic Wand,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Accessories",$15.97,https://www.amazon.com/Jasmine-Classic-Disney-Princess-Aladdin/dp/B01BVF6DI0,"Transform your little princess into a magical Jasmine with this enchanting Jasmine Classic Wand!  Perfect for Halloween, dress-up, or everyday imaginative play.  High-quality, child-safe design.  Buy now for your Disney-loving girl!"
71,Rubie's Costume Gomez The Addams Family Animated Child Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Women | Costumes & Cosplay Apparel | Costumes",$5.99 - $36.43,https://www.amazon.com/Addams-Family-Animated-Costume-Medium/dp/B07MTG85YN,"Step into the spooky-chic world of the Addams Family with Rubie's Costume Gomez Addams Animated Child Costume! This officially licensed costume features a vibrant design inspired by the beloved animated series. Perfect for Halloween, parties, or cosplay, this child's costume ensures your little one will be the most stylish ghoul around.  Get yours today!"
72,"Rollerblade Macroblade 84 ABT Women's Adult Fitness Inline Skate, Emerald Green and Cherry, Performance Inline Skates","Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Roller Skates | Outdoor Skates",$67.99,https://www.amazon.com/Rollerblade-Macroblade-Fitness-Emerald-Performance/dp/B01N40CIG0,Experience superior comfort and performance with the Rollerblade Macroblade 84 ABT Women's Inline Skates.  These emerald green and cherry adult fitness skates feature a supportive design perfect for outdoor skating.  Enjoy smooth glides and effortless strides. Upgrade your fitness routine today!
73,Riverboat,Toys & Games | Games & Accessories | Board Games,$48.99,https://www.amazon.com/Asmodee-LK3526-Riverboat/dp/B0771JHPYT,"Embark on thrilling river adventures with Riverboat, the captivating board game for families and friends! Navigate treacherous waters, collect treasures, and outsmart your opponents in this exciting game of strategy and luck. Perfect for ages 8+, Riverboat offers hours of fun for 2-4 players.  Get yours today!"
74,Carson Dellosa Snowflakes Dazzle Stickers (2925),Toys & Games | Arts & Crafts | Stickers,$5.73,https://www.amazon.com/Carson-Dellosa-Snowflakes-Dazzle-Stickers/dp/159441825X,"Unleash winter wonder with Carson Dellosa Snowflakes Dazzle Stickers!  Perfect for holiday crafts, cards, and more, these dazzling stickers offer endless creative possibilities.  Add sparkle to your projects with this large pack of diverse snowflake designs.  Great for kids and adults! #snowflakestickers #holidaycrafts #stickers #carsondellosa #wintercrafts"
75,DC Comics Multiverse Suicide Squad The Joker Figure,Toys & Games | Toy Figures & Playsets | Action Figures,$17.88,https://www.amazon.com/Comics-Multiverse-Suicide-Squad-Figure/dp/B01BTIV5F0,"Unleash chaos with the DC Comics Multiverse Suicide Squad The Joker action figure!  Highly detailed and incredibly poseable, this collectible figure is a must-have for any DC fan. Add this iconic villain to your collection today!"
76,"American Greetings Birthday Fever Fun Party Supplies, Paper Lunch Napkins (16-Count)",Toys & Games | Party Supplies | Party Tableware | Napkins,$10.45,https://www.amazon.com/American-Greetings-Supplies-Birthday-Napkins/dp/B00767MW4C,"Celebrate birthdays in style with American Greetings Birthday Fever Fun Party Supplies Paper Lunch Napkins!  This 16-count pack features vibrant designs perfect for kids' parties.  Durable and absorbent, these napkins are a must-have for your next birthday bash.  Shop now for easy and festive cleanup!"
77,"Star Wars: Imperial Assault - Luke Skywalker, Jedi Knight",Toys & Games | Games & Accessories | Card Games,$12.79,https://www.amazon.com/Star-Wars-Imperial-Assault-Skywalker/dp/B01KXPYVHE,Command the battlefield as Luke Skywalker!  This Imperial Assault expansion adds the powerful Jedi Knight to your Star Wars strategy card game.  Enhance your Rebel forces with Luke's iconic abilities. Perfect for seasoned players and collectors.
78,INNOBABY TEETHIN' Smart Birthstone Ring TEETHER - March (Aquamarine),"Baby Products | Baby Care | Pacifiers, Teethers & Teething Relief | Teethers",$12.89,https://www.amazon.com/INNOBABY-TEETHIN-Smart-Birthstone-TEETHER/dp/B079P8KH3F,"Soothe baby's teething pain with the INNOBABY TEETHIN' Smart Birthstone Ring Teether (March - Aquamarine).  This stylish and safe silicone teether offers gentle chewing relief, featuring a smooth, baby-safe design.  Perfect for March babies!"
79,A + Child Supply A+ Childsupply Pink Retro Cooking Range with Sink Kid's Furniture,Home & Kitchen | Furniture | Kids' Furniture,$105.34,https://www.amazon.com/Child-Supply-Childsupply-Cooking-Furniture/dp/B075TJ6FMZ,Adorable Pink Retro Play Kitchen!  This A+ Childsupply cooking range with sink is the perfect addition to your child's playroom.  Features a realistic design for hours of imaginative fun. Ideal kids' furniture for pretend play. Shop now!
80,Shopkins Season 8 USA Hotdog Stand Playset,Toys & Games | Dolls & Accessories | Playsets,$16.88,https://www.amazon.com/Shopkins-Season-Hotdog-Stand-Playset/dp/B06XFBZMS6,"Shopkins Season 8 USA Hotdog Stand Playset:  Unleash your child's creativity with this adorable Shopkins playset!  Perfect for imaginative play, this vibrant hotdog stand is packed with fun accessories. Collect them all! #Shopkins #Playset #Dolls #Toys #Season8 #HotdogStand #KidsToys"
81,Balloon Fisher King 400 Multi-Clip Pro Pack,Toys & Games | Party Supplies | Balloons,$16.99,https://www.amazon.com/Balloon-Fisher-King-Multi-Clip-Pack/dp/B00CJJ9NLC,"Effortlessly manage your balloon arches and bouquets with the Balloon Fisher King 400 Multi-Clip Pro Pack! This professional-grade tool features 400 durable clips for quick and secure balloon attachment.  Perfect for party planners and balloon artists, create stunning displays with ease.  Save time and frustration – order yours today!"
82,"ETA hand2mind, Advanced Molecular Model Kit, (41171)",Toys & Games | Learning & Education | Science Kits & Toys,$21.80,https://www.amazon.com/ETA-hand2mind-Advanced-Molecular-Model/dp/B008ALDP3K,"Build complex molecular structures with the hand2mind Advanced Molecular Model Kit! This 41171 kit is perfect for students and hobbyists exploring chemistry.  Ideal for ages 14+, it fosters STEM learning through hands-on experimentation.  Explore organic and inorganic chemistry concepts with ease.  Shop now!"
83,"Great Eastern Mega Man X4 9"" Plush",Toys & Games | Stuffed Animals & Plush Toys,$17.57,https://www.amazon.com/Great-Eastern-Mega-Man-Plush/dp/B00RDQ51IA,"Mega Man X4 Plush Toy - 9"" Collectible Stuffed Animal Figure.  Officially licensed, super-soft plush for Mega Man fans! Perfect gift for gamers."
84,"Mi Zone Ashton Full/Queen Kids Bedding Sets for Boys - Orange, Grey, Stripes – 4 Pieces Boy Comforter Set – Ultra Soft Microfiber Kid Childrens Bedroom Comforters",Home & Kitchen | Bedding | Kids' Bedding | Comforters & Sets | Comforter Sets,$45.44,https://www.amazon.com/Mi-Zone-Ashton-Full-Queen-Bedding/dp/B00FF4WJFA,"Transform your child's bedroom into a sporty haven with the Mi Zone Ashton Full/Queen Kids Bedding Set. This 4-piece set features a vibrant orange, grey, and stripe design on ultra-soft microfiber, ensuring cozy comfort. Perfect for boys, this comforter set is ideal for full or queen beds.  Shop now for a stylish and snuggly upgrade!"
85,Essentials Sticker,Toys & Games | Arts & Crafts | Stickers,$6.61,https://www.amazon.com/Sandylion-Special-Delivery-Essentials-Sticker/dp/B001QPNSCK,"Unleash your creativity with our Essentials Sticker pack! Perfect for arts & crafts projects, scrapbooking, or just adding a personal touch to your belongings.  These high-quality stickers offer vibrant colors and durable designs.  Great for kids and adults! #stickers #artsandcrafts #toysandgames #essentialstickers #stickersforkids #scrapbooking"
86,Tubes Funnels and Pipettes Exploration Set,Toys & Games | Sports & Outdoor Play | Sand & Water Tables,$34.02,https://www.amazon.com/Tubes-Funnels-Pipettes-Exploration-Set/dp/B01MEE60AR,"Unleash your child's inner scientist with the Tubes, Funnels & Pipettes Exploration Set!  Perfect for sand & water tables or independent play, this engaging set fosters creativity and STEM learning through hands-on fun.  Develop fine motor skills and problem-solving abilities while exploring volume, transfer, and pouring.  Ideal for ages 3+."
87,COBI Historical Collection Sturmpanzerwagen A7V Tank,Toys & Games | Hobbies | Models & Model Kits | Model Kits,$49.80,https://www.amazon.com/COBI-Historical-Collection-Sturmpanzerwagen-A7V-Tank/dp/B07QS4FSYZ,Build the iconic German Sturmpanzerwagen A7V tank! This COBI Historical Collection model kit offers a challenging and rewarding build for experienced modelers.  Detailed bricks and authentic design recreate this World War I behemoth.  Perfect for military history buffs and serious model enthusiasts.
88,"Adora ToddlerTime Girl Doll, Macaraccoon, Weighted Vinyl Baby Doll Toy with Soft Body, 20-inch (Ages 6+)",Toys & Games | Dolls & Accessories | Dolls,$86.49,https://www.amazon.com/Adora-ToddlerTime-Macaraccoon-Weighted-20-inch/dp/B01N3QP9QY,"Adora ToddlerTime 20"" Macaraccoon Weighted Baby Doll – Soft Body, Vinyl Face, for Ages 6+.  Perfect for imaginative play and comforting cuddles.  This weighted doll provides a sense of security and is ideal for children who love to nurture."
90,"16-Count Paper Lunch Napkins, Celebrate 50, Milestone Celebrations",Home & Kitchen | Event & Party Supplies | Tableware | Napkins,$3.59,https://www.amazon.com/16-Count-Napkins-Celebrate-Milestone-Celebrations/dp/B0077T4SD2,"Celebrate your 50th milestone in style with these 16 elegant paper lunch napkins!  Perfect for parties and gatherings, these ""Celebrate 50"" napkins add a touch of class to your tableware.  Shop now for your golden anniversary celebration!"
93,"Dacasso Rosewood and Leather Desk Set, 10-Piece",Home & Kitchen | Furniture | Kids' Furniture | Desks & Desk Sets | Sets,$301.13,https://www.amazon.com/Dacasso-Rosewood-Leather-Desk-10-Piece/dp/B0035CAUY6,"Elevate your workspace with the Dacasso 10-Piece Rosewood & Leather Desk Set.  This luxurious set boasts rich rosewood and supple leather, perfect for adding sophistication and style to any home office. Includes everything you need for efficient organization. Shop now!"
94,"GUND Pusheen Cat Plush Stuffed Animal Wrislet Purse, Gray, 8""",Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,$11.59,https://www.amazon.com/GUND-Pusheen-Stuffed-Animal-Wrislet/dp/B00RZVHV2C,"Adorable Pusheen Cat Plush Wristlet! This 8"" gray Gund Pusheen plush is more than just a stuffed animal; it's a cute and convenient purse! Perfect gift for Pusheen lovers of all ages.  Soft, huggable, and stylish."
95,"Amscan 396753 Fancy Birthday Brights Crown Tiara Party Accessories, Multicolor, 3 x 4 1/2"", 3 1/2"" 1/2"", gold",Toys & Games | Party Supplies | Party Hats,$8.02,https://www.amazon.com/Crown-Tiara-Brights-Collection-Birthday/dp/B01BHFWQDA,"Make your birthday extra bright with this Amscan Fancy Birthday Brights Crown Tiara!  Perfect for parties, this multicolor tiara measures 3 x 4 1/2"" and adds a touch of sparkle and fun.  Ideal party hat for kids and adults.  Shop now!"
96,"Eureka Back to School Red and White Dr. Seuss Striped Paper Letters, 130pc, 1.31'' x 1.75''",Toys & Games | Arts & Crafts | Stickers,$4.99,https://www.amazon.com/Eureka-Educational-Seuss-Classic-655084/dp/B06WWL7YH1,"Unleash your child's creativity with Eureka's Back to School Dr. Seuss Striped Paper Letters! This 130-piece set features classic red and white stripes, perfect for crafting, scrapbooking, and more.  Each letter measures 1.31'' x 1.75''. Ideal for school projects, fun DIYs, and adding a whimsical touch to any creation.  Get yours today!"
97,"Time-2-Play Blue and Green Lego Compatible Table with 20"" Legs - Square",Toys & Games | Building Toys | Building Sets,$238.90,https://www.amazon.com/Time-2-Play-Blue-Green-Compatible-Table/dp/B081S84NRS,"Unleash your child's creativity with the Time-2-Play Blue & Green Lego Compatible Table! This sturdy square table features 20"" legs, providing ample space for building masterpieces.  Perfect for Lego bricks and other compatible building blocks.  Durable, fun, and ideal for playdates!"
98,Paasche 1-Ounce Glass Bottle Assembly for V Airbrush,Toys & Games | Hobbies | Hobby Building Tools & Hardware | Painting Tools,$17.96,https://www.amazon.com/Paasche-1-Ounce-Bottle-Assembly-Airbrush/dp/B000O5JP52,"Genuine Paasche 1-ounce glass bottle assembly, perfect for your V airbrush.  Ensures a smooth, consistent paint flow for all your airbrushing projects.  Replace your old or damaged bottle with this high-quality replacement.  Ideal for model painting, crafts, and more."
99,Battat – Light & Sound School Bus – School Bus Toy Vehicle for Toddlers 18 Months + (6Pc),Toys & Games | Play Vehicles | Toy Vehicles,$18.25,https://www.amazon.com/Battat-School-Vehicle-Toddlers-Months/dp/B01NCYYCJ1,"Battat Light & Sound School Bus:  A fun, interactive toy bus for toddlers (18 months+). Features lights, sounds, and 6 pieces for imaginative play. Perfect for preschoolers!  #SchoolBus #ToyVehicle #ToddlerToys #BattatToys #PlayVehicles"
101,Child Dark Mad Hatter Costume,"Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Boys | Costumes",$53.14,https://www.amazon.com/California-Costumes-Hatter-Child-Costume/dp/B01DYMB400,"Unleash your child's inner villain with this Child Dark Mad Hatter Costume!  Perfect for Halloween or themed parties, this spooky costume features a dark twist on the classic Mad Hatter.  High-quality materials ensure comfort and lasting wear.  Shop now for boys' Halloween costumes!"
102,"RPM Caster Blocks Electric 2WD Slash, Stampede, Rustler, Nitro Slash, Black",Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicle Parts | Wheels & Tires | Wheel Hubs,$9.48,https://www.amazon.com/RPM-Caster-Electric-Stampede-Rustler/dp/B000OEPDBS,"Upgrade your Traxxas Slash, Stampede, Rustler, and Nitro Slash with these RPM Caster Blocks!  Durable black design, built for enhanced performance and longevity.  Perfect 2WD electric replacement parts.  Shop now!"
103,K2 Skate Raider Boa Inline Skate,"Sports & Outdoors | Outdoor Recreation | Skates, Skateboards & Scooters | Inline & Roller Skating | Inline Skates | Children's Inline Skates",$99.95,https://www.amazon.com/K2-Skate-Raider-Boa-Inline/dp/B07W6QL2VV,K2 Skate Raider Boa Inline Skates:  Perfect for young skaters!  Easy Boa closure system for quick on/off. Durable and comfortable design.  Shop now for kids' inline skates.
